ID,SK_ID_CURR
116397,116397
116398,116398
116402,116402
116404,116404
116406,116406
116424,116424
116428,116428
116436,116436
116440,116440
116448,116448
116458,116458
116466,116466
116469,116469
116473,116473
116474,116474
116479,116479
116480,116480
116491,116491
116493,116493
116505,116505
116511,116511
116525,116525
116535,116535
116544,116544
116546,116546
116562,116562
116565,116565
116578,116578
116579,116579
116580,116580
116582,116582
116584,116584
116586,116586
116596,116596
116597,116597
116598,116598
116604,116604
116608,116608
116609,116609
116613,116613
116614,116614
116615,116615
116633,116633
116637,116637
116643,116643
116647,116647
116656,116656
116659,116659
116662,116662
116676,116676
116680,116680
116681,116681
116683,116683
116684,116684
116712,116712
116720,116720
116726,116726
116729,116729
116737,116737
116745,116745
116747,116747
116766,116766
116781,116781
116783,116783
116787,116787
116788,116788
116789,116789
116801,116801
116803,116803
116804,116804
116806,116806
116815,116815
116817,116817
116825,116825
116828,116828
116829,116829
116853,116853
116854,116854
116859,116859
116860,116860
116865,116865
116872,116872
116880,116880
116882,116882
116893,116893
116896,116896
116906,116906
116908,116908
116925,116925
116926,116926
116948,116948
116949,116949
116955,116955
116964,116964
116974,116974
116976,116976
116990,116990
116993,116993
116994,116994
116997,116997
117003,117003
117007,117007
117011,117011
117012,117012
117019,117019
117021,117021
117030,117030
117036,117036
117043,117043
117054,117054
117070,117070
117077,117077
117087,117087
117093,117093
117105,117105
117112,117112
117129,117129
117135,117135
117138,117138
117142,117142
117148,117148
117157,117157
117170,117170
117171,117171
117172,117172
117178,117178
117186,117186
117187,117187
117193,117193
117194,117194
117199,117199
117207,117207
117211,117211
117216,117216
117217,117217
117218,117218
117219,117219
117224,117224
117225,117225
117239,117239
117242,117242
117249,117249
117255,117255
117257,117257
117272,117272
117284,117284
117287,117287
117293,117293
117298,117298
117299,117299
117307,117307
117321,117321
117323,117323
117326,117326
117327,117327
117341,117341
117350,117350
117362,117362
117375,117375
117391,117391
117392,117392
117396,117396
117399,117399
117400,117400
117402,117402
117406,117406
117417,117417
117418,117418
117425,117425
117428,117428
117443,117443
117448,117448
117449,117449
117450,117450
117463,117463
117467,117467
117478,117478
117480,117480
117483,117483
117484,117484
117495,117495
117498,117498
117501,117501
117503,117503
117520,117520
117524,117524
117525,117525
117526,117526
117527,117527
117531,117531
117545,117545
117547,117547
117557,117557
117563,117563
117564,117564
117598,117598
117599,117599
117610,117610
117614,117614
117616,117616
117623,117623
117625,117625
117633,117633
117634,117634
117639,117639
117652,117652
117653,117653
117660,117660
117661,117661
117662,117662
117676,117676
117677,117677
117681,117681
117684,117684
117707,117707
117736,117736
117737,117737
117741,117741
117746,117746
117753,117753
117755,117755
117775,117775
117784,117784
117786,117786
117791,117791
117801,117801
117805,117805
117816,117816
117824,117824
117835,117835
117837,117837
117847,117847
117853,117853
117854,117854
117886,117886
117900,117900
117920,117920
117924,117924
117925,117925
117934,117934
117957,117957
117959,117959
117967,117967
117969,117969
117981,117981
117982,117982
117996,117996
118000,118000
118018,118018
118025,118025
118026,118026
118044,118044
118045,118045
118048,118048
118055,118055
118058,118058
118060,118060
118066,118066
118071,118071
118072,118072
118082,118082
118089,118089
118106,118106
118115,118115
118127,118127
118144,118144
118150,118150
118151,118151
118157,118157
118162,118162
118163,118163
118166,118166
118181,118181
118191,118191
118202,118202
118205,118205
118214,118214
118251,118251
118264,118264
118271,118271
118272,118272
118276,118276
118287,118287
118291,118291
118292,118292
118294,118294
118305,118305
118312,118312
118319,118319
118321,118321
118326,118326
118342,118342
118343,118343
118353,118353
118354,118354
118358,118358
118359,118359
118365,118365
118367,118367
118368,118368
118371,118371
118378,118378
118379,118379
118383,118383
118386,118386
118387,118387
118400,118400
118403,118403
118428,118428
118440,118440
118459,118459
118490,118490
118491,118491
118492,118492
118498,118498
118499,118499
118509,118509
118518,118518
118531,118531
118532,118532
118546,118546
118548,118548
118558,118558
118560,118560
118561,118561
118562,118562
118564,118564
118569,118569
118578,118578
118585,118585
118591,118591
118592,118592
118594,118594
118611,118611
118614,118614
118622,118622
118641,118641
118642,118642
118650,118650
118666,118666
118696,118696
118697,118697
118710,118710
118717,118717
118720,118720
118735,118735
118747,118747
118750,118750
118789,118789
118791,118791
118803,118803
118804,118804
118806,118806
118809,118809
118823,118823
118842,118842
118871,118871
118874,118874
118876,118876
118886,118886
118888,118888
118889,118889
118894,118894
118898,118898
118905,118905
118911,118911
118915,118915
118916,118916
118925,118925
118926,118926
118929,118929
118935,118935
118947,118947
118951,118951
118953,118953
118960,118960
118973,118973
119001,119001
119003,119003
119009,119009
119011,119011
119012,119012
119014,119014
119025,119025
119047,119047
119049,119049
119057,119057
119062,119062
119064,119064
119069,119069
119079,119079
119088,119088
119091,119091
119095,119095
119104,119104
119108,119108
119109,119109
119115,119115
119125,119125
119146,119146
119148,119148
119160,119160
119164,119164
119169,119169
119179,119179
119187,119187
119191,119191
119205,119205
119207,119207
119208,119208
119217,119217
119230,119230
119232,119232
119236,119236
119238,119238
119240,119240
119250,119250
119251,119251
119252,119252
119266,119266
119267,119267
119270,119270
119272,119272
119276,119276
119281,119281
119295,119295
119313,119313
119318,119318
119321,119321
119340,119340
119341,119341
119344,119344
119348,119348
119353,119353
119361,119361
119362,119362
119376,119376
119383,119383
119391,119391
119394,119394
119395,119395
119415,119415
119430,119430
119441,119441
119454,119454
119468,119468
119474,119474
119492,119492
119496,119496
119500,119500
119501,119501
119510,119510
119518,119518
119524,119524
119533,119533
119540,119540
119553,119553
119573,119573
119593,119593
119594,119594
119595,119595
119596,119596
119607,119607
119609,119609
119616,119616
119618,119618
119619,119619
119628,119628
119630,119630
119632,119632
119648,119648
119671,119671
119675,119675
119683,119683
119689,119689
119697,119697
119698,119698
119702,119702
119709,119709
119715,119715
119718,119718
119719,119719
119731,119731
119736,119736
119745,119745
119749,119749
119751,119751
119757,119757
119761,119761
119762,119762
119771,119771
119778,119778
119784,119784
119788,119788
119802,119802
119803,119803
119806,119806
119810,119810
119811,119811
119813,119813
119820,119820
119821,119821
119842,119842
119843,119843
119844,119844
119861,119861
119866,119866
119868,119868
119875,119875
119896,119896
119898,119898
119921,119921
119922,119922
119929,119929
119934,119934
119938,119938
119947,119947
119948,119948
119967,119967
119977,119977
119980,119980
119984,119984
119989,119989
119990,119990
119994,119994
119999,119999
120004,120004
120020,120020
120030,120030
120036,120036
120050,120050
120051,120051
120053,120053
120075,120075
120076,120076
120088,120088
120099,120099
120101,120101
120102,120102
120108,120108
120145,120145
120146,120146
120154,120154
120156,120156
120165,120165
120166,120166
120176,120176
120179,120179
120182,120182
120198,120198
120205,120205
120208,120208
120214,120214
120220,120220
120227,120227
120233,120233
120240,120240
120243,120243
120266,120266
120268,120268
120280,120280
120281,120281
120284,120284
120298,120298
120304,120304
120306,120306
120320,120320
120325,120325
120326,120326
120335,120335
120341,120341
120343,120343
120388,120388
120390,120390
120404,120404
120405,120405
120408,120408
120415,120415
120421,120421
120422,120422
120433,120433
120437,120437
120440,120440
120441,120441
120449,120449
120457,120457
120459,120459
120460,120460
120463,120463
120464,120464
120470,120470
120488,120488
120535,120535
120538,120538
120539,120539
120541,120541
120562,120562
120570,120570
120580,120580
120581,120581
120591,120591
120593,120593
120598,120598
120603,120603
120607,120607
120642,120642
120647,120647
120649,120649
120664,120664
120665,120665
120671,120671
120678,120678
120679,120679
120680,120680
120681,120681
120691,120691
120696,120696
120697,120697
120713,120713
120721,120721
120725,120725
120734,120734
120740,120740
120748,120748
120755,120755
120759,120759
120761,120761
120764,120764
120770,120770
120777,120777
120796,120796
120803,120803
120809,120809
120811,120811
120826,120826
120829,120829
120832,120832
120840,120840
120857,120857
120885,120885
120891,120891
120894,120894
120905,120905
120913,120913
120914,120914
120918,120918
120921,120921
120923,120923
120927,120927
120928,120928
120934,120934
120936,120936
120942,120942
120946,120946
120947,120947
120953,120953
120955,120955
120956,120956
120977,120977
120980,120980
120981,120981
120982,120982
120991,120991
121011,121011
121013,121013
121018,121018
121020,121020
121037,121037
121038,121038
121039,121039
121045,121045
121046,121046
121059,121059
121066,121066
121078,121078
121080,121080
121081,121081
121086,121086
121099,121099
121100,121100
121107,121107
121108,121108
121111,121111
121130,121130
121131,121131
121135,121135
121152,121152
121156,121156
121160,121160
121162,121162
121175,121175
121181,121181
121186,121186
121197,121197
121201,121201
121208,121208
121215,121215
121220,121220
121225,121225
121227,121227
121228,121228
121243,121243
121258,121258
121259,121259
121265,121265
121279,121279
121280,121280
121281,121281
121283,121283
121288,121288
121296,121296
121300,121300
121308,121308
121321,121321
121323,121323
121332,121332
121334,121334
121348,121348
121350,121350
121351,121351
121363,121363
121379,121379
121380,121380
121383,121383
121387,121387
121414,121414
121416,121416
121422,121422
121423,121423
121427,121427
121431,121431
121438,121438
121460,121460
121479,121479
121482,121482
121483,121483
121488,121488
121489,121489
121492,121492
121502,121502
121503,121503
121513,121513
121544,121544
121545,121545
121546,121546
121552,121552
121553,121553
121556,121556
121557,121557
121583,121583
121588,121588
121596,121596
121597,121597
121612,121612
121618,121618
121619,121619
121621,121621
121622,121622
121626,121626
121628,121628
121630,121630
121631,121631
121632,121632
121641,121641
121695,121695
121733,121733
121754,121754
121762,121762
121765,121765
121766,121766
121771,121771
121772,121772
121778,121778
121791,121791
121792,121792
121822,121822
121825,121825
121832,121832
121841,121841
121846,121846
121850,121850
121851,121851
121853,121853
121857,121857
121862,121862
121863,121863
121875,121875
121881,121881
121896,121896
121901,121901
121908,121908
121909,121909
121916,121916
121919,121919
121921,121921
121933,121933
121947,121947
121948,121948
121963,121963
121968,121968
121970,121970
121978,121978
121991,121991
121996,121996
121997,121997
122000,122000
122015,122015
122017,122017
122027,122027
122044,122044
122047,122047
122055,122055
122065,122065
122069,122069
122074,122074
122086,122086
122089,122089
122099,122099
122102,122102
122118,122118
122124,122124
122125,122125
122129,122129
122133,122133
122135,122135
122136,122136
122142,122142
122154,122154
122158,122158
122160,122160
122165,122165
122166,122166
122170,122170
122175,122175
122192,122192
122207,122207
122210,122210
122215,122215
122222,122222
122234,122234
122235,122235
122236,122236
122248,122248
122256,122256
122257,122257
122258,122258
122259,122259
122260,122260
122264,122264
122266,122266
122268,122268
122271,122271
122283,122283
122286,122286
122288,122288
122301,122301
122313,122313
122322,122322
122323,122323
122324,122324
122336,122336
122338,122338
122349,122349
122351,122351
122354,122354
122358,122358
122376,122376
122378,122378
122387,122387
122392,122392
122405,122405
122409,122409
122411,122411
122415,122415
122416,122416
122425,122425
122452,122452
122453,122453
122456,122456
122458,122458
122465,122465
122468,122468
122477,122477
122483,122483
122517,122517
